qid,pid
4427,1430261
4427,1963110
4428,1955916
4428,1955849
4428,1957589
4429,1962652
4430,1976153
4430,1966724
4430,1954541
4430,264399
4430,1967960
4430,1957015
4430,1962769
4430,1968830
4430,1960745
4430,1957442
4430,1958349
4430,1963841
4430,1967677
4432,1968864
4432,1969002
4433,319399
4434,1968982
4434,860917
4434,1957819
4434,1957805
4435,1206881
4436,1968163
4437,1976056
4438,1965219
4438,1967636
4439,1442947
4439,1964811
4439,1955552
4439,1535543
4440,1959322
4441,1958499
4442,1956120
4443,1954040
4444,1966142
4444,1960506
4444,1967800
4445,1662460
4445,1945877
4445,1319450
4445,1954506
4445,1976075
4445,1955634
4445,1960854
4445,587037
4445,1962798
4445,1956446
4445,843293
4445,1963063
4445,1967986
4445,1956867
4445,1963548
4445,1274632
4445,1962361
4445,1442202
4445,869577
4445,1964555
4445,1964862
4445,1352331
4445,246630
4447,1963467
4447,1968589
4447,1975716
4447,1966876
4447,1960824
4447,1957766
4447,1975872
4448,1962633
4448,1968822
4448,1963451
4449,1963502
4450,1963663
4451,1959557
4452,1955208
4452,1970577
4453,1428217
4454,1958273
4454,1975784
4454,1969775
4454,1956125
4454,1955501
4454,1959771
4454,1961030
4454,1955332
4454,1960456
4454,1962556
4454,82431
4454,1962441
4455,1962761
4455,1975763
4455,1968406
4455,1967160
4455,1968395
4456,1959001
4456,1966586
4457,1705528
4458,1976305
4462,1970793
4464,1409706
4464,1968905
4464,1031292
4464,1401674
4464,1959706
4464,285370
4465,1964049
4465,1966804
4466,1963859
4467,1964353
4467,1953837
4467,1956245
4467,1965919
4467,1964284
4468,1959453
4468,1969489
4468,1962604
4468,1965207
4468,1955478
4469,1963714
4469,1640615
4470,1960360
4471,1962239
4472,1966213
4472,1968172
4472,1954731
4472,1968652
4474,1969649
4474,1968919
4474,224732
4475,1960080
4475,1966877
4475,1955723
4476,1967211
4476,1310710
4476,1963760
4476,1970542
4476,1961462
4478,1966798
4478,1966323
4478,1958394
4478,1954573
4480,1958269
4480,1955075
4480,1954567
4480,1969538
4481,1967113
4481,1960947
4482,1957372
4482,1960473
4482,1964716
4482,1135026
4482,1967300
4482,1960482
4482,728165
4482,1957347
4482,1959721
4482,1413048
4482,1959709
4482,1962050
4482,369076
4482,1959949
4482,37169
4483,1960729
4483,1960320
4484,1961690
4484,1967235
4485,1955594
4485,1959325
4486,1962061
4486,1956233
4486,1953973
4486,1954785
4486,1957252
4487,1958344
4487,1966970
4487,1970084
4488,1967739
4488,933285
4488,1981070
4488,1970102
4488,1965069
4488,1962428
4488,1569411
4488,1967637
4488,629657
4488,952830
4489,1966680
4489,1956782
4489,1964110
4490,1966872
4490,189421
4490,1959644
4490,1969343
4490,1642010
4490,1969959
4490,174272
4490,1954118
4490,1970519
4491,1960533
4491,1976001
4491,1969547
4491,1967840
4491,1955295
4491,1954663
4492,1954732
4492,1963553
4492,1953871
4492,1957489
4492,1956103
4492,1963150
4493,1966313
4493,1957182
4494,1962745
4494,1955716
4494,318203
4494,1931909
4495,1964580
4495,1962378
4495,1926290
4495,1600492
4495,1966522
4497,1962134
4499,1975795
4500,1954087
4500,566820
4503,654241
4503,1961727
4504,1969542
4504,1963125
4504,1957410
4504,1959588
4505,1968867
4505,1963909
4505,1960374
4505,1963631
4505,1967387
4505,1966438
4505,1970264
4505,1970174
4505,1956308
4505,1959136
4505,1964110
4505,42335
4505,8882
4505,33561
4507,1956999
4509,1967758
4510,1963651
4510,1970407
4511,1960617
4511,1796857
4511,304647
4512,1956110
4513,1962922
4513,1956719
4513,1953772
4513,1959498
4514,1966152
4514,1968364
4514,1958925
4515,1955814
4515,1970087
4515,1970466
4515,1957286
4516,1970268
4516,1969669
4517,1954682
4517,1967058
4517,1962706
4517,1968339
4517,1970348
4517,1955575
4517,1953752
4517,1962474
4517,1961716
4517,1958419
4517,1953919
4517,1954159
4517,1968524
4517,1959595
4518,1956334
4518,1957642
4519,1957705
4519,1956900
4519,1961185
4519,1970848
4519,1955794
4520,1962290
4520,1961045
4520,1954484
4520,1962207
4520,1960094
4520,1956657
4520,1957654
4520,1960827
4520,1956693
4520,1954303
4520,1958944
4520,1967292
4522,1965432
4522,1964095
4522,1955601
4522,1966555
4522,1954893
4523,1968926
4523,1340842
4523,1961204
4523,1958139
4523,664914
4523,1969551
4523,1969340
4523,1961561
4523,1959103
4524,1963198
4524,1966593
4525,1963018
4525,1964601
4525,1964479
4526,1954133
4526,1959690
4526,1956729
4526,25848
4527,1965170
4528,1962529
4529,1956499
4531,1964110
4531,1957823
4531,1963631
4531,1957162
4531,1968609
4531,1967927
4532,1960605
4532,627240
4532,1957559
4532,1614998
4532,1961999
4532,1963516
4532,1962085
4532,1956220
4532,1969073
4532,1957091
4532,1966226
4533,478904
4533,1967932
4533,1960068
4534,1589053
4535,1964872
4535,1976260
4535,1959227
4536,1968275
4536,1954748
4537,1967211
4537,1310710
4537,1970542
4537,1958025
4539,1957410
4539,1963125
4539,1967489
4539,1954375
4539,1967110
4541,1976341
4541,1959338
4541,1959962
4542,1954474
4543,1965742
4543,1955294
4543,1958532
4543,1956824
4543,1963326
4543,964336
4543,1957657
4544,1969475
4544,1970811
4544,1334295
4544,1959661
4544,1958502
4545,1965008
4545,1957996
4546,1967750
4546,1964898
4546,810752
4546,1953830
4546,1962115
4546,1957608
4547,1964354
4548,1749896
4548,1966672
4548,1975893
4549,1967758
4549,1962955
4550,1964104
4550,1958961
4551,1970797
4551,1957996
4551,1964098
4551,1965008
4551,1965536
4551,1958555
4551,1967529
4551,1957999
4551,1959962
4551,1961585
4551,1967522
4551,1955368
4552,1959416
4552,1963170
4552,1967001
4552,1963297
4553,1704355
4553,1448519
4553,1966682
4553,607118
4553,1723456
4553,1544495
4554,1292889
4555,1970481
4555,1954003
4555,1967031
4556,1966870
4556,1957978
4556,1954239
4556,1963287
4557,1966921
4557,1969588
4557,1956129
4557,1967436
4557,1975733
4557,1960588
4557,1957991
4557,1955722
4557,1964035
4557,1967259
4557,1955924
4558,1956385
4558,997825
4559,1954490
4559,777129
4559,1962475
4559,1955687
4559,1956536
4559,1964482
4559,1959229
4559,1963023
4559,1975782
4559,1957789
4560,1962654
4560,1432715
4561,1970015
4561,1962496
4562,1955613
4562,1956876
4562,1956666
4562,1966381
4563,1970006
4563,1958378
4563,1564129
4564,1966557
4565,1959063
4565,1954825
4565,1957821
4565,1975707
4566,1223152
4567,1970680
4567,1957008
4567,1959195
4567,1962093
4567,1965134
4567,1964033
4567,1957500
4567,1963121
4567,1968215
4567,1958119
4567,1955067
4567,1969413
4567,1960088
4567,1953788
4567,1960614
4567,1955279
4567,1966602
4567,1968105
4567,1962377
4567,1953851
4567,1968192
4567,1965238
4567,1954759
4567,1963744
4567,1965791
4567,1961381
4567,1963515
4567,1963886
4567,1959226
4567,1958994
4567,1955686
4567,1957230
4567,1954313
4567,1957531
4567,1957827
4567,1954588
4568,1954745
4568,1953962
4570,1956198
4570,1962316
4570,1969030
4570,1960371
4570,1957890
4570,1962670
4570,1968817
4571,1959690
4571,1957903
4571,1966041
4572,1969991
4572,1957327
4572,1971121
4572,1956570
4572,1976303
4573,1962829
4573,1953885
4574,1954655
4574,1976121
4574,1962816
4574,1970441
4574,1955015
4574,1960483
4574,1967603
4574,1965662
4574,1975925
4574,1953700
4574,1965779
4574,1963189
4574,1967213
4574,1957637
4574,1963181
4576,1967563
4576,1960912
4577,1956281
4580,1957821
4580,1969271
4581,1959342
4582,1964233
4582,1959397
4582,1968067
4583,1468258
4584,1969869
4585,1965892
4586,1967452
4586,1959690
4586,1956729
4586,1965889
4586,1961159
4586,1956977
4586,1969438
4588,1958829
4588,1965090
4589,1965102
4589,1953674
4590,1964366
4590,1967349
4590,1968623
4590,1960909
4591,492360
4591,1687282
4591,722196
4591,1953689
4593,1967874
4593,1953651
4593,1956915
4594,1968535
4594,1955258
4594,1955651
4594,1963764
4594,1955465
4595,1956875
4596,1970123
4597,1087550
4598,1123798
4598,67139
4598,1960200
4598,789220
4599,1966663
4599,1962260
4599,1962486
4599,46777
4600,1962709
4600,1967737
4600,1955452
4603,1910018
4603,1957785
4604,1975820
4604,1970395
4604,1966554
4605,963745
4605,1954850
4605,1970408
4605,1957118
4606,1964404
4606,189421
4606,1955791
4606,1642010
4606,306620
4606,1965673
4606,1970638
4606,1959336
4606,1969959
4606,1592725
4606,1965628
4608,1963490
4609,1958388
4609,1954080
4609,1968174
4609,1964717
4611,1954150
4612,1958173
4612,1962407
4613,1964481
4613,1968903
4613,1926899
4614,1959320
4615,1961769
4617,1963620
4618,1960966
4618,1963464
4618,1959425
4619,1966028
4619,1954163
4620,1976035
4620,1960694
4620,1966157
4620,1967846
4620,1963776
4620,1961110
4620,1960010
4620,1953745
4620,1959466
4621,1963641
4622,1954856
4623,1969010
4623,1959281
4623,1957016
4624,1968273
4624,1953977
4624,1953790
4625,476894
4625,1957629
4626,1968663
4627,1954056
4628,1967264
4628,1955274
4629,1975718
4630,317437
4630,800117
4631,1970015
4633,1965609
4633,1607272
4633,642404
4633,1956487
4634,1965303
4634,1964505
4635,1965108
4635,1964621
4637,1956470
4637,1965550
4639,1762937
4640,1959564
4640,1967188
4640,1963764
4640,1958067
4640,1976186
4640,1954607
4640,1969028
4640,1964711
4641,1969439
4642,1964090
4643,1976330
4643,1967779
4644,1958842
4644,1953803
4644,1962648
4644,1962314
4644,1955335
4644,1976214
4645,1965745
4647,1970567
4647,1966910
4647,1976102
4647,298889
4647,1957875
4647,1963679
4647,1963718
4647,1969424
4647,1966194
4647,1961056
4647,1959476
4647,1953664
4647,1958465
4647,1970851
4647,1966715
4647,1969353
4647,1957751
4647,450358
4647,1962610
4647,1262720
4647,1963089
4647,1960002
4647,1961610
4647,1968100
4647,1956831
4647,1968618
4647,1970018
4647,1962177
4647,1966259
4648,1955678
4648,1963559
4648,996952
4648,1961530
4649,1957982
4651,1963641
4652,1959612
4652,1953995
4652,1963613
4652,1964348
4652,1967083
4652,1965116
4652,1969723
4652,1959713
4652,1966205
4652,1967463
4652,1955513
4652,1968515
4652,1967892
4653,1959240
4654,1965166
4654,1957099
4654,1970790
4654,1958880
4654,1960777
4654,1958496
4655,1970244
4655,1965463
4655,1970303
4656,1965972
4657,1965844
4658,1962095
4658,1961773
4658,1959174
4658,1954065
4658,1956333
4659,1956123
4659,1960525
4659,1967934
4660,664914
4660,1964571
4661,1956457
4661,1963064
4663,1960581
4663,1969207
4663,1959888
4664,1961977
4665,1967600
4665,1956994
4665,1959791
4667,1957085
4667,1963640
4668,1968255
4669,1967766
4669,1096068
4669,1967053
4669,640039
4669,1970745
4669,1963074
4670,1963243
4670,417888
4670,1962652
4671,1966091
4671,1967900
4672,1965944
4672,1319442
4672,1968383
4672,1955188
4672,1959233
4672,1955187
4672,1963747
4672,1957229
4673,1961271
4673,1970142
4674,1957388
4674,1956524
4674,1967863
4675,1970154
4675,1958497
4676,1965788
4676,1035845
4676,271806
4678,1968107
4678,1960651
4678,1956053
4678,1958727
4678,1964715
4678,1958080
4679,1965953
4679,377126
4679,1963280
4680,1965092
4681,1965994
4681,1961743
4681,1964116
4682,1956480
4682,1958236
4682,1041184
4682,1958534
4683,898029
4683,1732463
4683,913430
4683,1140296
4684,566400
4685,1959381
4685,1959073
4685,1976191
4685,1620430
4685,1965533
4685,1956112
4685,6647
4686,1187110
4687,1970677
4687,1958920
4688,1961699
4688,782843
4688,1959752
4689,1959585
4690,286545
4690,1955767
4690,1962424
4690,1960948
4691,138914
4691,1966228
4691,1674053
4692,1967069
4693,1967627
4693,1969947
4693,1970239
4693,1968391
4693,1960036
4695,1968708
4695,1039600
4695,1574494
4696,1959202
4697,1968010
4698,1958461
4699,1962445
4700,1957987
4701,1958621
4702,1960545
4702,1709449
4702,1966808
4703,1965133
4704,130427
4704,1960107
4705,1970002
4705,1968616
4705,1962989
4706,1962867
4706,1969594
4706,1969561
4706,1962473
4706,1966942
4706,1962271
4706,1959433
4706,1954075
4706,1957121
4707,1960656
4708,1966530
4708,1970653
4709,1006947
4709,1052559
4709,1958027
4710,132061
4711,1967850
4711,1962001
4711,1961044
4712,1955694
4712,1970733
4713,1969825
4713,1953889
4714,1957904
4715,1956868
4715,1966286
4716,1962033
4717,1962729
4717,1967275
4717,1969580
4718,1964018
4718,1963890
4719,1954333
4719,1958233
4719,1964771
4720,1964388
4720,1965423
4721,1966560
4721,1966642
4721,1968579
4722,408270
4722,1965228
4722,1254924
4722,1803269
4722,1962874
4722,1966167
4722,1963291
4722,1967192
4722,1958503
4722,1956136
4722,1956029
4723,1956701
4723,1961770
4723,1962659
4724,1956424
4724,1956698
4724,1346748
4725,1966204
4725,1970388
4725,1961307
4725,1963696
4725,1733752
4725,1964232
4725,1967553
4725,1967518
4725,541659
4725,1967070
4725,1961563
4725,1094584
4725,1294979
4725,1957971
4725,1953783
4725,1969320
4725,1955362
4726,1966452
4727,1963946
4727,1008253
4728,1962995
4729,1966645
4729,1957780
4730,1958491
4730,1961066
4731,991409
4731,1316285
4732,1955581
4732,1967024
4732,1970420
4732,1965869
4733,1025270
4733,1964741
4733,1438666
4733,593434
4733,601116
4734,1964972
4734,1958185
4735,273603
4735,66232
4735,1975860
4735,1969367
4735,1967150
4736,1936102
4737,1964592
4737,1970709
4737,1953663
4737,1961807
4737,1954515
4737,1962969
4739,1969642
4740,1966803
4741,1954060
4741,1957982
4741,1960435
4741,1956012
4741,1963035
4741,1969928
4741,1966901
4741,1964538
4742,1970318
4743,1959967
4743,1959252
4745,1954235
4745,1957570
4745,1361768
4745,1962402
4747,1967538
4747,1957246
4747,1968510
4747,1263012
4747,1956600
4747,1954705
4748,1964791
4748,1820433
4748,876464
4748,1959555
4749,1956649
4750,1966792
4750,1959657
4750,1964457
4750,1964598
4751,1956593
4751,1961945
4751,1965276
4752,1955273
4752,1963147
4752,1954897
4752,1969983
4752,15643
4752,4955
4753,1957022
4753,1956138
4753,1967261
4753,1967923
4753,1959096
4753,1162458
4753,1975969
4753,1966796
4753,1961591
4753,1970612
4754,1967530
4754,1955047
4754,1963732
4754,867074
4755,1959325
4755,1955594
4755,1970456
4755,182125
4755,1959565
4756,1963055
4756,1961194
4756,1957450
4756,1957908
4756,1961666
4757,1159656
4757,220531
4757,1966334
4757,1953670
4758,1957645
4759,1964718
4759,1967750
4759,1902181
4759,1954474
4759,1958248
4759,1960889
4760,1970583
4760,1968611
4761,1557101
4761,780109
4761,1359803
4762,1965463
4763,1958325
4764,1957379
4764,1959934
4764,1965027
4764,1957404
4764,1962300
4764,1968752
4764,1959455
4764,1955276
4765,1968350
4766,1039812
4767,1953848
4768,1959532
4769,1961627
4770,1958097
4770,1961078
4771,1970536
4771,1965057
4771,1975926
4771,1954512
4772,1970108
4772,1628860
4773,1967931
4773,1953800
4774,1690414
4775,1967520
4775,1976122
4776,1957405
4776,1962318
4777,1955110
4777,1953897
4778,1968296
4779,1575105
4780,1956832
4780,1976202
4780,1954302
4781,1409490
4781,1960030
4782,1536733
4782,1967903
4782,1966492
4782,1957841
4782,1955239
4782,1976333
4782,1965952
4782,1822546
4782,1959069
4782,1961186
4782,1955892
4783,1960570
4784,1967509
4784,1963460
4784,1955679
4784,1964094
4784,1964826
4784,1975944
4784,1960789
4784,1960559
4785,213732
4785,1598593
4785,1953855
4785,1962863
4785,335387
4785,1962035
4785,1955160
4785,1962584
4785,1967836
4785,1960943
4787,1956195
4787,1965381
4787,1962488
4788,1954006
4788,1962334
4788,1960775
4788,1962162
4788,1954440
4789,1954094
4790,1965177
4790,458880
4790,1955645
4790,1965758
4792,1969735
4793,1961920
4793,1960911
4793,1956825
4793,1963827
4794,1963193
4794,1961232
4794,1964604
4794,1965521
4794,1976294
4795,1975825
4795,1959973
4795,1954508
4795,1959800
4795,1976335
4795,1976072
4795,1953675
4795,426895
4795,1956508
4795,1954498
4797,1964441
4797,1963218
4797,1954692
4797,1958714
4798,1956890
4798,1954015
4798,1955595
4799,1385720
4800,425020
4802,1969455
4802,1964074
4802,826152
4802,1966651
4802,270732
4803,1958891
4803,1969858
4804,1965290
4805,1969682
4805,1961584
4805,1967167
4805,1968214
4806,1964371
4807,1975820
4807,1966290
4807,1959805
4807,1970395
4807,1966554
4808,1968278
4808,1963525
4808,1975071
4808,1968551
4808,1958825
4808,1954651
4808,1354942
4808,1963543
4808,1045028
4808,1121919
4808,1651261
4808,1481055
4808,541659
4808,369076
4810,1967103
4811,1976257
4812,1961290
4812,1082615
4815,1970668
4815,1283155
4816,1965958
4817,1961594
4818,1961700
4818,1956638
4818,1967418
4818,1966855
4819,1964590
4820,1463478
4820,1956967
4820,1394138
4820,1954587
4820,1968241
4820,1962139
4820,1966422
4821,1956723
4822,1964849
4822,1966408
4822,1960063
4823,1506117
4825,1961768
4825,1958991
4825,1968995
4825,1960144
4825,162562
4825,1960730
4825,1968064
4825,1966139
4825,1960245
4825,1963009
4825,1963808
4825,1965438
4825,1969241
4825,1961564
4825,1965481
4825,1967030
4825,1922223
4826,1959978
4827,1962020
4828,1957889
4828,1969326
4828,1282408
4828,991085
4829,1953705
4829,1962110
4830,1960871
4830,1976025
4830,1958568
4830,1959568
4831,1967180
4831,1956695
4831,1959105
4831,1963473
4831,1961665
4831,1959726
4831,1976347
4831,1960437
4831,1965801
4831,1969145
4831,1963812
4832,1957844
4832,1963198
4834,1958071
4834,1969321
4834,905074
4834,1967797
4834,1955233
4834,1623139
4835,1961954
4836,1967052
4837,1957911
4837,1956978
4837,1960501
4837,1963454
4838,1965467
4838,1961871
4838,1963238
4838,1965333
4838,1956598
4838,1968596
4838,10303
4839,1955867
4840,167753
4840,573021
4840,1683906
4842,1963845
4842,1954782
4842,1953933
4842,1960043
4842,1965868
4842,1955214
4842,1957398
4842,1953846
4842,1956248
4843,1966788
4845,1976372
4845,1954202
4845,1969116
4845,1975697
4845,1955832
4846,1970212
4846,1955511
4847,1690414
4848,1960256
4849,1964992
4850,1956241
4850,1955972
4851,1963656
4852,1956612
4852,1961380
4852,1961694
4852,1969530
4852,1964559
4852,1957165
4852,1961622
4853,1954157
4854,1968689
4854,1960563
4854,1962683
4854,1574439
4854,1964560
4854,1957731
4854,1955584
4854,1960886
4855,1432530
4856,1964110
4856,1970264
4856,1957713
4856,1970476
4857,1968440
4857,1966601
4857,1958362
4857,1957298
4857,1955376
4857,1954199
4858,840692
4858,1071661
4858,307689
4858,1964134
4858,1956518
4858,694180
4858,1974654
4859,1964273
4859,1955220
4859,1964930
4860,1964991
4860,1957616
4860,1964838
4860,1969571
4860,1970533
4861,1970339
4861,874460
4861,1955599
4861,1968377
4861,1960132
4861,1957381
4861,1965003
4861,1957358
4861,1953687
4861,1969632
4861,1965586
4862,1961867
4862,1965661
4862,1956899
4863,524078
4864,1954998
4864,1954906
4864,1964477
4864,1969355
4864,1969158
4864,1959881
4864,159508
4864,1963261
4864,1969146
4864,1964852
4864,1957595
4864,1961859
4864,1960678
4864,1969690
4864,659743
4864,1962800
4865,1964152
4865,1964110
4865,1954227
4865,1957823
4865,1968609
4865,36899
4865,1959439
4866,1690414
4868,663043
4869,1968199
4870,1965177
4871,1962408
4872,447976
4873,1969075
4874,1960376
4874,1957643
4875,1957653
4875,1965402
4876,902986
4876,1540056
4876,1936937
4877,1964057
4877,189421
4877,1963072
4879,1968350
4879,1967137
4882,1970772
4882,573208
4883,1961338
4883,1954068
4883,1956700
4883,1965702
4884,1964771
4885,1964917
4885,1965396
4886,1354942
4886,1968551
4886,739805
4886,1121919
4886,1968089
4886,1967070
4886,369076
4886,1213678
4886,1344412
4886,1039419
4888,1956807
4888,1958701
4888,1955864
4888,1955856
4888,1968217
4889,1965327
4889,1968287
4889,1969166
4889,1966360
4890,1966029
4890,1963888
4890,1968548
4891,1963710
4891,1970849
4892,1963851
4892,285186
4893,1503920
4894,1960463
4894,1954203
4894,1976029
4894,1970399
4894,1954177
4895,1976101
4895,1968536
4896,1604191
4896,1954041
4896,1959827
4896,1955710
4896,1957592
4897,1965191
4898,1785638
4899,1207873
4899,1538002
4899,1976255
4899,1958279
4899,727722
4899,1310828
4899,1607983
4900,1968986
4900,1962532
4900,1809477
